220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X151,310X56,310X60,310X64,310X68,310X72,310X76,310X80,310X84
2017062506434142,2017062506414164.0,2017062506432803,2017062506421628,2017062506433103,2017062506413723,2017062506432578,2017062506421275,,2017070312152242,2017070312132750,2017070312151403,2017070312134428,2017070312151676,2017070312132329,2017070312151164,2017070312134076
2017062506421670,2017062506403828.0,2017062506420325,2017062506411320,2017062506420620,2017062506403404,2017062506420100,2017062506410968,,2017070312134479,2017070312111709,2017070312133135,2017070312115579,2017070312133426,2017070312111284,2017070312132910,2017070312115226
2017062506411360,2017062506393557.0,2017062506410021,2017062506401004,2017062506410320,2017062506393135,2017062506405796,2017062506400654,,2017070312115614,2017070312100315,2017070312114287,2017070312104368,2017070312114579,2017070312095893,2017070312114064,2017070312104015
2017062515231715,2017062515211404.0,2017062515230382,2017062515221404,2017062515230671,2017062515210982,2017062515230148,2017062515221054,,2017062717434909,2017062717421181,2017062717433612,2017062717422945,2017062717433884,2017062717420762,2017062717433385,2017062717422595
2017062515221443,2017062515200210.0,2017062515220114,2017062515204600,2017062515220401,2017062515195787,2017062515215879,2017062515204250,,2017062717422960,2017062717405873,2017062717421665,2017062717411746,2017062717421939,2017062717405453,2017062717421428,2017062717411395
2017062515510728,2017062515492800.0,2017062515505373,2017062515500209,2017062515505687,2017062515492379,2017062515505146,2017062515495859,,2017062718174703,2017062718131748,2017062718173393,2017062718133414,2017062718173670,2017062718131325,2017062718172860,2017062718133064
2017062515500250,2017062515481792.0,2017062515494914,2017062515485956,2017062515495204,2017062515481370,2017062515494689,2017062515485604,,2017062718133429,2017062718115723,2017062718132132,2017062718121393,2017062718132410,2017062718115303,2017062718131906,2017062718121043
2017062513493976,2017062513480179.0,2017062513492634,2017062513483634,2017062513492928,2017062513475759,2017062513492409,2017062513483282,,2017062716160600,2017062716142770,2017062716155296,2017062716145435,2017062716155570,2017062716142350,2017062716155068,2017062716145085
2017062513390925,,2017062513385582,2017062513380614,2017062513385875,2017062513372792,2017062513385359,2017062513380262,,2017062716060950,2017062716043117,2017062716055651,2017062716045785,2017062716055925,2017062716042692,2017062716055426,2017062716045435
2017062513370279,2017062513352667.0,2017062513364943,2017062513355976,2017062513365234,2017062513352243,2017062513364718,2017062513355628,,2017062716034620,2017062716015995,2017062716033325,2017062716023448,2017062716033595,2017062716015575,2017062716033098,2017062716023098
2017062704354307,2017062704320706.0,2017062704352970,2017062704344021,2017062704353254,2017062704320285,2017062704352746,2017062704343668,,2017062915300065,2017062915280256,2017062915294726,2017062915284521,2017062915295017,2017062915275835,2017062915294500,2017062915284168
2017062704344073,2017062704304485.0,2017062704342729,2017062704310476,2017062704343025,2017062704304064,2017062704342506,2017062704310125,,2017062915284557,2017062915270629,2017062915283229,2017062915272521,2017062915283521,2017062915270209,2017062915283004,2017062915272168
2017062705084923,2017062705060017.0,2017062705083579,2017062705061692,2017062705083864,2017062705055596,2017062705083354,2017062705061340,,2017062916031354,2017062916012039,2017062916030018,2017062916015407,2017062916030309,2017062916011620,2017062916025793,2017062916015056
2017062705061745,2017062705042485.0,2017062705060401,2017062705044239,2017062705060693,2017062705042067,2017062705060175,2017062705043887,,2017062916015443,2017062916002540,2017062916014115,2017062916004217,2017062916014387,2017062916002118,2017062916013879,2017062916003865
2017062705031681,2017062705014895.0,2017062705030357,2017062705020654,2017062705030650,2017062705014475,2017062705030132,2017062705020301,,2017062915592020,2017062915571679,2017062915590693,2017062915580853,2017062915590982,2017062915571259,2017062915590468,2017062915580500
2017062704364537,2017062704351843.0,2017062704363209,2017062704354262,2017062704363500,2017062704351423,2017062704362985,2017062704353909,,2017062915313506,2017062915294246,2017062915312164,2017062915300018,2017062915312453,2017062915293825,2017062915311937,2017062915295664
2017062515204642,2017062515185956.0,2017062515203270,2017062515193310,2017062515203589,2017062515185534,2017062515203046,2017062515192960,,2017062721384528,2017062721370673,2017062721383226,2017062721372337,2017062721383498,2017062721370251,2017062721382990,2017062721371987
2017062515051237,2017062515032387.0,2017062515045915,2017062515040945,2017062515050203,2017062515031964,2017062515045692,2017062515040593,,2017062721171657,2017062721151804,2017062721170359,2017062721160432,2017062721170629,2017062721151375,2017062721170123,2017062721160082
2017062514545543,2017062514531846.0,2017062514544215,2017062514535217,2017062514544512,2017062514531426,2017062514543990,2017062514534864,,2017062721060381,2017062721042557,2017062721055079,2017062721045220,2017062721055350,2017062721042134,2017062721054842,2017062721044870
2017062705185103,2017062705160179.0,2017062705183778,2017062705161854,2017062705184059,2017062705155759,2017062705183553,2017062705161503,,2017070409310871,2017070409285306,2017070409305325,2017070409295404,2017070409305606,2017070409284887,2017070409305100,2017070409295051
2017062706263510,2017062706232818.0,2017062706262162,2017062706235585,2017062706262459,2017062706232398,2017062706261806,2017062706235234,,2017070410074467,2017070410060318,2017070410072910,2017070410061996,2017070410073203,2017070410055896,2017070410072685,2017070410061640
2017062706235617,2017062706220884.0,2017062706234293,2017062706225350,2017062706234590,2017062706220464,2017062706234068,2017062706225000,,2017070410062248,2017070410035518,2017070410060701,2017070410041812,2017070410060992,2017070410035065,2017070410060475,2017070410041459
2017062706225385,2017062706210665.0,2017062706224060,2017062706213181,2017062706224346,2017062706210245,2017062706223835,2017062706212829,,2017070410042075,2017070410024906,2017070410040520,2017070410030585,2017070410040807,2017070410024485,2017070410040293,2017070410030232
2017062706202971,2017062706185464.0,2017062706201646,2017062706191914,2017062706201929,2017062706185042,2017062706201421,2017062706191562,,2017070410011860,2017070409592614,2017070410010309,2017070410000400,2017070410010596,2017070409592193,2017070410010082,2017070410000045
2017062706181685,2017062706163371.0,2017062706180365,2017062706171429,2017062706180650,2017062706162950,2017062706180140,2017062706171078,,2017070409585434,2017070409560578,2017070409583884,2017070409573956,2017070409584176,2017070409560157,2017070409583659,2017070409573603
2017062706155560,2017062706142104.0,2017062706154235,2017062706145293,2017062706154520,2017062706141685,2017062706154010,2017062706144942,,2017070409543487,2017070409525567,2017070409541932,2017070409531246,2017070409542217,2017070409525146,2017070409541706,2017070409530893
2017062706113853,2017062706092300.0,2017062706112528,2017062706094020,2017062706112801,2017062706091879,2017062706112303,2017062706093670,,2017070409473682,2017070409455710,2017070409472115,2017070409461464,2017070409472403,2017070409455290,2017070409471889,2017070409461110
2017062705200237,2017062705183312.0,2017062705194923,2017062705185071,2017062705195212,2017062705182892,2017062705194698,2017062705184717,,2017070409322090,2017070409303220,2017070409320539,2017070409310620,2017070409320820,2017070409302798,2017070409320315,2017070409310264
2017062603192379,2017062603172643.0,2017062603191042,2017062603180639,2017062603191334,2017062603172214,2017062603190815,2017062603180285,,2017062722094332,2017062722080654,2017062722093018,2017062722082376,2017062722093298,2017062722080232,2017062722092779,2017062722082026
2017062603180650,2017062603162971.0,2017062603175348,2017062603164728,2017062603175637,2017062603162550,2017062603175120,2017062603164376,,2017062722082398,2017062722065184,2017062722081095,2017062722070932,2017062722081373,2017062722064762,2017062722080868,2017062722070582
2017062603164767,2017062603135864.0,2017062603163437,2017062603141542,2017062603163718,2017062603135443,2017062603163212,2017062603141189,,2017062722070953,2017062722052459,2017062722065653,2017062722054893,2017062722065928,2017062722052039,2017062722065426,2017062722054542
2017062603141585,2017062603122381.0,2017062603140250,2017062603124140,2017062603140539,2017062603121960,2017062603140025,2017062603123789,,2017062722054923,2017062722041210,2017062722053614,2017062722042951,2017062722053885,2017062722040789,2017062722053387,2017062722042601
2017062603124189,2017062603102645.0,2017062603122848,2017062603105831,2017062603123140,2017062603102215,2017062603122623,2017062603105478,,2017062722042970,2017062722021082,2017062722041675,2017062722023443,2017062722041948,2017062722020660,2017062722041448,2017062722023093
2017062603105856,2017062603093010.0,2017062603104540,2017062603094773,2017062603104835,2017062603092590,2017062603104304,2017062603094421,,2017062722023476,2017062722005803,2017062722022165,2017062722011553,2017062722022435,2017062722005382,2017062722021926,2017062722011203
2017062603094825,2017062603065531.0,2017062603093481,2017062603072273,2017062603093765,2017062603065112,2017062603093254,2017062603071921,,2017062722011570,2017062721584759,2017062722010268,2017062721590429,2017062722010548,2017062721584339,2017062722010040,2017062721590079
2017062603072306,2017062603060290.0,2017062603070982,2017062603062045,2017062603071273,2017062603055870,2017062603070757,2017062603061693,,2017062721590450,2017062721563031,2017062721585150,2017062721564781,2017062721585425,2017062721562610,2017062721584920,2017062721564431
2017062800063979,2017062800041810.0,2017062800062642,2017062800044771,2017062800062932,2017062800041390,2017062800062287,2017062800044420,,2017063015011706,2017063014592106,2017063015010376,2017063014595475,2017063015010656,2017063014591685,2017063015010150,2017063014595123
2017062800044820,2017062800032159.0,2017062800043481,2017062800033751,2017062800043771,2017062800031739,2017062800043256,2017062800033400,,2017063014595509,2017063014580896,2017063014594184,2017063014584275,2017063014594464,2017063014580475,2017063014593959,2017063014583923
2017062800033795,2017062800005040.0,2017062800032460,2017062800010800,2017062800032742,2017062800004618,2017062800032234,2017062800010448,,2017063014584314,2017063014550176,2017063014582982,2017063014573065,2017063014583257,2017063014545756,2017063014582759,2017063014572714
2017062518005925,2017062517591985.0,2017062518004598,2017062517595598,2017062518004881,2017062517591567,2017062518004362,2017062517595246,,2017062811494776,2017062811471210,2017062811493465,2017062811484509,2017062811493753,2017062811470796,2017062811493231,2017062811484159
2017062517595645,2017062517551085.0,2017062517594307,2017062517584460,2017062517594590,2017062517550664,2017062517594068,2017062517584107,,2017062811484534,2017062811461673,2017062811483226,2017062811463715,2017062811483506,2017062811461259,2017062811482993,2017062811463365
2017062518365540,2017062518345782.0,2017062518364692,2017062518352562,2017062518364964,2017062518345362,2017062518364465,2017062518352210,,2017062812182942,2017062812164100,2017062812182134,2017062812171698,2017062812182396,2017062812163684,2017062812181878,2017062812171348
2017062518352589,2017062518340557.0,2017062518351271,2017062518342312,2017062518351562,2017062518340137,2017062518351046,2017062518341960,,2017062812171717,2017062812155567,2017062812170415,2017062812161464,2017062812170695,2017062812155151,2017062812170192,2017062812161114
